3312	62771	62771	0.113466427191
3320	30644	30644	0.448710303761
3328	2772	75	8.19002125691
3336	2444	2444	0.271740610371
3344	70221	70221	0.00966804701304
3352	198	198	0.0123139751007
3360	426	63	0.885372365753
3368	264	264	0.405639674517
3376	9200	735	4.15302255301
3384	318	310	5.19330476884
3392	8	8	0.632230823678
3400	45759	1284	5.59659102409
3408	310	364	2.39846937006
3416	11	318	1.48063341296
3424	90563	1510	1.79151135198
3432	735	735	0.000440011357057
3440	3059	3059	0.0725628639101
3448	198	198	0.0163038050309
3456	46369	63	5.27059125807
3464	2186	2186	0.455756788194
3472	25	25	3.93925046573e-05
3480	198	198	0.0104131242049
3488	5200	5200	0.67009295251
3496	29456	27	13.1636726413
3504	13	318	5.41059006396
3512	11591	17	11.3906332116
3520	18763	27	9.15609233493
3528	18	12	6.24998845198
3536	1277	1277	0.000151950419443
3544	1502	1502	0.310695037089
3552	90563	90563	0.607919691419
3560	43265	43265	0.952972560447
3568	3337	3337	0.115589769951
3576	1558	1558	0.500113171932
3584	21181	54771	2.27509294817
3592	1203	1203	0.257776799455
3600	999	9966	5.94276903131
3608	1203	1203	0.130336177107
3616	29397	25	4.85475110889
3624	310	735	4.13074511799
3632	9200	310	3.53684589978
3640	44	44	0.0131128677014
3648	38	38	0.999517882026
3656	14	14	0.275086259454
3664	2163	2163	0.000125852656392
3672	79636	79636	0.203694512859
3680	11	11	0.194760750778
3688	34098	34098	0.0247215269803
3696	424	279	1.76236299043
3704	5331	5331	0.0685969906682
3712	14	14	0.0644616120609
3720	37	37	0.00699210135029
3728	703	529	3.26341637257
3736	462	462	0.599237847531
3744	869	19396	9.00837629859
3752	14	14	0.0746388902007
3760	198	198	0.0135970183512
3768	2743	3315	6.58305272981
3776	13797	11258	3.24742593266
3784	9200	318	2.7735705352
3792	8159	8159	0.0992089483017
3800	813	813	0.931802795198
3808	75	75	0.0378754232895
3816	588	2186	5.50717461395
3824	11	318	1.87504562021
3832	25	25	0.00339422998082
3840	18912	18912	0.0401630426859
3848	198	198	0.0107890785077
3856	263	263	1.34774612474
3864	63	63	0.00396760878488
3872	359	359	0.0734737199765
3880	25	25	0.00191315709478
3888	3771	312	5.72341811939
3896	264	264	0.77143332655
3904	36840	36840	7.25343183774e-05
3912	90563	1510	0.764029529701
3920	12	11258	2.8931770656
3928	53064	1433	10.2118616708
3936	11	11	1.24904770754
3944	1510	1510	0.298795721379
3952	8177	10832	5.3096763872
3960	9200	318	2.53298542744
3968	11646	11646	0.0171500811158
3976	11	11	0.221955228714
3984	443	63	1.91760994894
3992	25876	318	7.5432946726
4000	13	11	2.41315605981
4008	25	25	0.407247276466
4016	25	25	0.0377505519657
4024	9663	9663	0.13363733703
4032	9200	9200	0.292829715161
4040	6183	2186	7.79502440631
4048	25	25	0.00901105332632
4056	18	21	4.44102365996
4064	25	25	9.17360155661e-05
4072	3224	3224	0.018960073491
4080	64913	11258	4.90508544028
4088	18008	3315	5.77856937632
